zone_datetime,timestamp,carbon_intensity_avg,fossilFuelPercentage
2022-08-02T20:00:00.000Z,1659475809.0,24.0,0.0
2022-08-02T21:00:00.000Z,1659478508.5,24.0,0.0
2022-08-02T22:00:00.000Z,1659482108.5,24.0,0.0
2022-08-02T23:00:00.000Z,1659485709.0,24.0,0.0
2022-08-03T00:00:00.000Z,1659489308.5,24.0,0.0
2022-08-03T01:00:00.000Z,1659492909.0,24.0,0.0
2022-08-03T02:00:00.000Z,1659496508.0,24.0,0.0
2022-08-03T03:00:00.000Z,1659500108.0,24.0,0.0
2022-08-03T04:00:00.000Z,1659503709.0,24.0,0.0
2022-08-03T05:00:00.000Z,1659507308.0,24.0,0.0
2022-08-03T06:00:00.000Z,1659510908.0,24.0,0.0
2022-08-03T07:00:00.000Z,1659514508.0,24.0,0.0
2022-08-03T08:00:00.000Z,1659518108.0,24.0,0.0
2022-08-03T09:00:00.000Z,1659521708.0,24.0,0.0
2022-08-03T10:00:00.000Z,1659525311.5,24.0,0.0
2022-08-03T11:00:00.000Z,1659528909.5,24.0,0.0
2022-08-03T12:00:00.000Z,1659531609.0,24.0,0.0
2022-08-03T14:00:00.000Z,1659539796.5,24.0,0.0
2022-08-03T15:00:00.000Z,1659543399.0,24.0,0.0
2022-08-03T16:00:00.000Z,1659546998.0,24.0,0.0
2022-08-03T17:00:00.000Z,1659550599.0,24.0,0.0
2022-08-03T18:00:00.000Z,1659554198.0,24.0,0.0
2022-08-03T19:00:00.000Z,1659557797.5,24.0,0.0
2022-08-03T20:00:00.000Z,1659561396.5,24.0,0.0
2022-08-03T21:00:00.000Z,1659564996.5,24.0,0.0
2022-08-03T22:00:00.000Z,1659568596.0,24.0,0.0
2022-08-03T23:00:00.000Z,1659572196.0,24.0,0.0
2022-08-04T00:00:00.000Z,1659575796.5,24.0,0.0
2022-08-04T01:00:00.000Z,1659579396.0,24.0,0.0
2022-08-04T02:00:00.000Z,1659582996.0,24.0,0.0
2022-08-04T03:00:00.000Z,1659586596.0,24.0,0.0
2022-08-04T04:00:00.000Z,1659590195.5,24.0,0.0
2022-08-04T05:00:00.000Z,1659593795.0,24.0,0.0
2022-08-04T06:00:00.000Z,1659597394.5,24.0,0.0
2022-08-04T07:00:00.000Z,1659600994.5,24.0,0.0
2022-08-04T08:00:00.000Z,1659604594.5,24.0,0.0
2022-08-04T09:00:00.000Z,1659608195.0,24.0,0.0
2022-08-04T10:00:00.000Z,1659611794.5,24.0,0.0
2022-08-04T11:00:00.000Z,1659615394.5,24.0,0.0
2022-08-04T12:00:00.000Z,1659618996.0,24.0,0.0
2022-08-04T13:00:00.000Z,1659622596.0,24.0,0.0
2022-08-04T14:00:00.000Z,1659626195.0,24.0,0.0
2022-08-04T15:00:00.000Z,1659629795.5,24.0,0.0
2022-08-04T16:00:00.000Z,1659633395.5,24.0,0.0
2022-08-04T17:00:00.000Z,1659636998.0,24.0,0.0
