zone_datetime,timestamp,carbon_intensity_avg,fossilFuelPercentage
2022-08-02T19:00:00.000Z,1659475809.0,338.0,61.15999999999999
2022-08-02T20:00:00.000Z,1659478509.5,422.0,78.03
2022-08-02T21:00:00.000Z,1659482108.5,435.0,80.45
2022-08-02T22:00:00.000Z,1659485709.0,433.0,79.87
2022-08-02T23:00:00.000Z,1659489309.0,426.0,78.42
2022-08-03T00:00:00.000Z,1659492909.0,417.0,76.63
2022-08-03T01:00:00.000Z,1659496508.5,410.0,75.52
2022-08-03T02:00:00.000Z,1659500108.0,399.0,73.39
2022-08-03T03:00:00.000Z,1659503709.0,405.0,74.66
2022-08-03T04:00:00.000Z,1659507308.5,396.0,72.86
2022-08-03T05:00:00.000Z,1659510908.0,403.0,74.2
2022-08-03T06:00:00.000Z,1659514508.5,377.0,68.83
2022-08-03T07:00:00.000Z,1659518108.0,318.0,56.79
2022-08-03T08:00:00.000Z,1659521708.5,263.0,45.67
2022-08-03T09:00:00.000Z,1659525311.5,221.0,36.84
2022-08-03T10:00:00.000Z,1659528909.5,173.0,27.12
2022-08-03T11:00:00.000Z,1659531609.0,136.0,20.26
2022-08-03T13:00:00.000Z,1659539803.5,132.0,19.78
2022-08-03T14:00:00.000Z,1659543406.0,156.0,24.09
2022-08-03T16:00:00.000Z,1659550605.5,275.0,47.7
2022-08-03T17:00:00.000Z,1659554204.5,349.0,62.78
2022-08-03T18:00:00.000Z,1659557804.5,385.0,69.81
2022-08-03T19:00:00.000Z,1659561402.5,450.0,83.08
2022-08-03T20:00:00.000Z,1659565003.0,495.0,92.02
2022-08-03T21:00:00.000Z,1659568603.0,494.0,91.67
2022-08-03T22:00:00.000Z,1659572202.0,491.0,91.77
2022-08-03T23:00:00.000Z,1659575803.0,476.0,88.5
2022-08-04T00:00:00.000Z,1659579403.0,467.0,86.04
2022-08-04T01:00:00.000Z,1659583002.0,458.0,84.62
2022-08-04T02:00:00.000Z,1659586602.0,457.0,84.41
2022-08-04T03:00:00.000Z,1659590202.5,463.0,85.85
2022-08-04T04:00:00.000Z,1659593801.0,472.0,88.07
2022-08-04T05:00:00.000Z,1659597401.0,473.0,88.04
2022-08-04T06:00:00.000Z,1659601001.0,431.0,79.38
2022-08-04T07:00:00.000Z,1659604601.0,387.0,70.23
2022-08-04T08:00:00.000Z,1659608201.5,351.0,63.03
2022-08-04T09:00:00.000Z,1659611801.0,310.0,54.18999999999999
2022-08-04T10:00:00.000Z,1659615401.5,278.0,48.36
2022-08-04T11:00:00.000Z,1659619002.0,246.0,42.44
2022-08-04T12:00:00.000Z,1659622602.0,232.0,39.52
2022-08-04T13:00:00.000Z,1659626201.5,217.0,36.84
2022-08-04T14:00:00.000Z,1659629801.5,199.0,33.07
2022-08-04T15:00:00.000Z,1659633402.5,185.0,30.5
2022-08-04T16:00:00.000Z,1659637004.0,271.0,47.52
